age,workclass,fnlwgt,education,education_num,marital_status,occupation,relationship,sex,capital_gain,capital_loss,hours_per_week,native_country,income
46,Private,216666,5th-6th,3,Married-civ-spouse,Machine-op-inspct,Husband,Male,0,0,40,Mexico,<=50K
24,Private,209782,Bachelors,13,Never-married,Sales,Own-child,Female,0,0,40,United-States,<=50K
44,Local-gov,210527,Some-college,10,Never-married,Other-service,Unmarried,Female,0,0,40,United-States,<=50K
60,?,199947,HS-grad,9,Married-civ-spouse,?,Husband,Male,0,0,32,United-States,<=50K
53,Private,104461,Bachelors,13,Never-married,Other-service,Not-in-family,Male,8614,0,50,Italy,>50K
44,Local-gov,33068,12th,8,Married-civ-spouse,Craft-repair,Husband,Male,0,0,55,United-States,<=50K
34,Private,173495,Some-college,10,Married-civ-spouse,Craft-repair,Husband,Male,0,0,48,United-States,>50K
28,Private,141957,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,50,United-States,<=50K
31,Private,279015,Masters,14,Married-civ-spouse,Exec-managerial,Husband,Male,0,2415,70,Taiwan,>50K
34,Private,849857,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,Nicaragua,<=50K
31,Private,193477,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Male,0,0,55,United-States,<=50K
52,Self-emp-not-inc,135339,Some-college,10,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,?,>50K
57,Self-emp-inc,106103,Some-college,10,Married-civ-spouse,Tech-support,Husband,Male,0,0,60,United-States,>50K
17,Private,178953,12th,8,Never-married,Sales,Own-child,Female,0,0,20,United-States,<=50K
20,Private,471452,Some-college,10,Never-married,Other-service,Own-child,Male,0,0,30,United-States,<=50K
23,Private,176486,Assoc-voc,11,Never-married,Adm-clerical,Own-child,Female,0,0,36,United-States,<=50K
34,Private,319854,Doctorate,16,Never-married,Prof-specialty,Not-in-family,Male,0,0,40,Taiwan,>50K
39,Self-emp-inc,329980,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Male,15024,0,50,United-States,>50K
43,Private,218558,Bachelors,13,Married-spouse-absent,Prof-specialty,Not-in-family,Male,3325,0,40,United-States,<=50K
46,Private,24728,HS-grad,9,Never-married,Craft-repair,Not-in-family,Female,0,0,48,United-States,<=50K
53,Private,88725,HS-grad,9,Never-married,Craft-repair,Not-in-family,Female,0,0,40,?,<=50K
23,Private,194723,Bachelors,13,Never-married,Adm-clerical,Not-in-family,Female,0,0,40,United-States,<=50K
68,Self-emp-inc,140852,HS-grad,9,Married-civ-spouse,Sales,Husband,Male,0,0,40,United-States,<=50K
43,Private,85995,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,Male,0,0,40,United-States,<=50K
42,Private,306982,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,Male,0,0,40,Philippines,>50K
61,Private,195453,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,50,United-States,>50K
32,Private,195576,11th,7,Married-civ-spouse,Machine-op-inspct,Husband,Male,0,0,40,United-States,<=50K
49,Private,151584,Some-college,10,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,United-States,>50K
64,Local-gov,96076,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,40,United-States,>50K
47,Private,216734,Bachelors,13,Divorced,Sales,Unmarried,Female,0,0,50,United-States,<=50K
53,Self-emp-inc,137815,Some-college,10,Widowed,Exec-managerial,Not-in-family,Male,0,0,40,United-States,>50K
32,Private,154571,Some-college,10,Never-married,Other-service,Other-relative,Male,0,0,40,?,<=50K
33,Federal-gov,78307,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,40,United-States,<=50K
57,Private,108426,HS-grad,9,Married-civ-spouse,Other-service,Husband,Male,0,0,48,England,<=50K
50,Private,211116,10th,6,Married-civ-spouse,Other-service,Husband,Male,0,0,40,United-States,<=50K
44,Private,214242,Some-college,10,Married-civ-spouse,Transport-moving,Husband,Male,0,0,50,United-States,>50K
57,Private,99364,9th,5,Married-civ-spouse,Machine-op-inspct,Husband,Male,0,0,40,Puerto-Rico,<=50K
44,Private,211531,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,50,United-States,<=50K
35,Private,301614,HS-grad,9,Married-civ-spouse,Other-service,Husband,Male,0,0,60,United-States,<=50K
32,Private,204742,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,40,United-States,>50K
24,Private,257500,HS-grad,9,Separated,Machine-op-inspct,Own-child,Female,0,0,40,United-States,<=50K
48,Private,39986,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,Male,0,0,40,United-States,<=50K
56,Private,151474,9th,5,Divorced,Sales,Unmarried,Female,0,0,40,United-States,<=50K
39,Private,33886,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Male,0,0,60,United-States,<=50K
36,Federal-gov,153066,Masters,14,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,40,United-States,>50K
68,?,152157,HS-grad,9,Widowed,?,Not-in-family,Female,0,0,20,United-States,<=50K
49,Self-emp-not-inc,181307,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,Male,15024,0,65,United-States,>50K
33,Local-gov,262042,HS-grad,9,Divorced,Adm-clerical,Own-child,Female,0,1138,40,United-States,<=50K
28,Private,90547,HS-grad,9,Married-civ-spouse,Other-service,Wife,Female,0,0,23,United-States,<=50K
27,Private,170017,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,40,United-States,<=50K
67,?,184506,11th,7,Married-civ-spouse,?,Husband,Male,0,419,3,United-States,<=50K
65,?,178931,HS-grad,9,Married-civ-spouse,?,Husband,Male,3818,0,40,United-States,<=50K
52,Local-gov,392668,Assoc-voc,11,Married-civ-spouse,Protective-serv,Husband,Male,0,0,40,United-States,>50K
75,Self-emp-not-inc,192813,Masters,14,Widowed,Sales,Not-in-family,Male,0,0,45,United-States,<=50K
21,?,277700,Some-college,10,Never-married,?,Own-child,Male,0,0,20,United-States,<=50K
18,Local-gov,146586,HS-grad,9,Never-married,Other-service,Own-child,Male,0,0,60,United-States,<=50K
57,Self-emp-not-inc,24473,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,United-States,>50K
66,Private,196674,Bachelors,13,Married-civ-spouse,Sales,Husband,Male,0,0,15,United-States,>50K
31,Federal-gov,101345,HS-grad,9,Never-married,Handlers-cleaners,Own-child,Female,0,0,40,United-States,<=50K
29,Private,85572,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,Female,0,0,42,United-States,>50K
41,Private,173682,Masters,14,Married-civ-spouse,Machine-op-inspct,Husband,Male,0,0,40,United-States,<=50K
19,Private,268524,Some-college,10,Never-married,Sales,Own-child,Female,0,0,15,United-States,<=50K
51,Private,197163,Prof-school,15,Never-married,Prof-specialty,Not-in-family,Female,0,2559,50,United-States,>50K
38,Private,188503,Some-college,10,Never-married,Adm-clerical,Unmarried,Female,6497,0,35,United-States,<=50K
25,Private,202033,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,40,United-States,<=50K
50,Private,23686,Some-college,10,Married-civ-spouse,Adm-clerical,Other-relative,Female,0,0,35,United-States,>50K
51,Self-emp-not-inc,170086,Bachelors,13,Married-civ-spouse,Tech-support,Husband,Male,0,0,45,United-States,>50K
30,Local-gov,131776,Masters,14,Never-married,Adm-clerical,Not-in-family,Female,0,0,40,United-States,<=50K
24,?,169624,HS-grad,9,Divorced,?,Unmarried,Female,0,0,37,United-States,<=50K
30,Local-gov,44566,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,80,United-States,<=50K
31,Local-gov,168906,Assoc-acdm,12,Married-civ-spouse,Adm-clerical,Wife,Female,0,0,35,United-States,<=50K
27,Local-gov,199172,HS-grad,9,Married-civ-spouse,Protective-serv,Wife,Female,0,0,40,United-States,<=50K
32,Private,90969,Assoc-voc,11,Married-civ-spouse,Transport-moving,Husband,Male,0,0,45,United-States,>50K
52,Local-gov,346668,Masters,14,Never-married,Prof-specialty,Own-child,Female,0,0,40,United-States,<=50K
31,Private,221167,Bachelors,13,Widowed,Other-service,Not-in-family,Female,0,0,30,United-States,<=50K
64,Self-emp-not-inc,149698,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,40,United-States,>50K
29,Private,209472,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,Male,0,0,38,United-States,<=50K
21,Private,129232,Some-college,10,Never-married,Craft-repair,Own-child,Male,0,0,40,United-States,<=50K
42,State-gov,138162,Some-college,10,Divorced,Adm-clerical,Own-child,Male,0,0,40,United-States,<=50K
30,Private,425627,Some-college,10,Never-married,Craft-repair,Other-relative,Male,0,0,40,Mexico,<=50K
31,Private,34572,Assoc-voc,11,Married-civ-spouse,Handlers-cleaners,Husband,Male,0,0,45,United-States,<=50K
25,State-gov,129200,Some-college,10,Never-married,Transport-moving,Not-in-family,Male,0,0,40,United-States,<=50K
46,Private,164379,Bachelors,13,Divorced,Sales,Unmarried,Female,0,0,35,United-States,>50K
27,Private,56870,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,Male,0,0,40,United-States,<=50K
21,Private,199698,HS-grad,9,Never-married,Farming-fishing,Own-child,Male,0,0,45,United-States,<=50K
34,Private,227689,Assoc-voc,11,Divorced,Tech-support,Not-in-family,Female,0,0,64,United-States,<=50K
18,Private,378707,10th,6,Never-married,Sales,Own-child,Female,0,0,20,United-States,<=50K
62,Local-gov,206063,Some-college,10,Divorced,Other-service,Not-in-family,Male,0,0,45,United-States,<=50K
43,Private,104660,Bachelors,13,Separated,Prof-specialty,Unmarried,Male,0,0,45,United-States,<=50K
40,Private,226902,Masters,14,Married-civ-spouse,Exec-managerial,Husband,Male,15024,0,50,United-States,>50K
40,Private,141583,10th,6,Never-married,Other-service,Unmarried,Female,0,0,40,United-States,<=50K
72,?,402306,Some-college,10,Married-civ-spouse,?,Husband,Male,0,0,32,Canada,<=50K
27,Private,116207,9th,5,Married-civ-spouse,Craft-repair,Husband,Male,0,0,32,United-States,<=50K
23,Self-emp-not-inc,111296,11th,7,Never-married,Craft-repair,Own-child,Male,0,0,50,Mexico,<=50K
58,Self-emp-not-inc,261230,Some-college,10,Divorced,Prof-specialty,Not-in-family,Female,0,0,40,United-States,<=50K
40,Private,238329,Bachelors,13,Never-married,Sales,Not-in-family,Female,0,0,45,United-States,<=50K
23,Private,122048,HS-grad,9,Never-married,Machine-op-inspct,Other-relative,Female,0,0,40,United-States,<=50K
39,Self-emp-not-inc,103110,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,50,United-States,<=50K
49,?,174702,Some-college,10,Never-married,?,Not-in-family,Male,0,0,35,United-States,<=50K
49,Private,129640,HS-grad,9,Never-married,Other-service,Not-in-family,Female,0,0,40,United-States,<=50K
38,Private,187847,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,50,United-States,>50K
27,Private,279960,HS-grad,9,Married-civ-spouse,Sales,Husband,Male,0,0,40,United-States,<=50K
32,Private,318647,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,48,United-States,>50K
25,Private,109872,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,Male,0,0,45,United-States,<=50K
35,Private,153790,Some-college,10,Never-married,Sales,Not-in-family,Female,0,0,40,United-States,<=50K
25,Local-gov,295289,HS-grad,9,Never-married,Prof-specialty,Own-child,Female,0,0,40,United-States,<=50K
32,Private,191777,Assoc-voc,11,Never-married,Exec-managerial,Not-in-family,Female,0,0,35,England,<=50K
34,Private,101345,HS-grad,9,Married-civ-spouse,Other-service,Wife,Female,0,0,40,United-States,>50K
46,Private,503923,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,Male,4386,0,40,United-States,>50K
44,Self-emp-not-inc,402397,Masters,14,Married-civ-spouse,Exec-managerial,Wife,Female,0,1902,60,United-States,>50K
26,Local-gov,242464,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,Male,3103,0,40,United-States,>50K
39,Private,202027,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,45,United-States,>50K
36,Private,94954,HS-grad,9,Divorced,Transport-moving,Not-in-family,Female,0,0,40,United-States,<=50K
25,Private,173212,Assoc-acdm,12,Never-married,Farming-fishing,Not-in-family,Male,2354,0,45,United-States,<=50K
39,Self-emp-not-inc,191342,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,50,South,<=50K
40,Private,310101,Some-college,10,Separated,Sales,Not-in-family,Female,0,0,40,United-States,<=50K
43,Private,168412,HS-grad,9,Married-civ-spouse,Sales,Other-relative,Female,0,0,44,Poland,<=50K
24,Self-emp-not-inc,267396,Bachelors,13,Never-married,Sales,Not-in-family,Male,0,0,40,United-States,<=50K
52,Private,133403,Some-college,10,Married-civ-spouse,Craft-repair,Husband,Male,0,0,55,United-States,<=50K
42,Self-emp-not-inc,248406,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Male,0,0,40,United-States,<=50K
55,Self-emp-inc,227856,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Male,0,2415,50,United-States,>50K
17,Private,186890,10th,6,Married-civ-spouse,Sales,Own-child,Female,0,0,30,United-States,<=50K
24,Private,498349,Bachelors,13,Never-married,Transport-moving,Unmarried,Female,0,0,40,United-States,<=50K
40,Private,178983,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,Female,0,0,30,United-States,>50K
36,Private,177907,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,Male,0,0,65,United-States,<=50K
37,Private,174912,HS-grad,9,Separated,Craft-repair,Own-child,Male,0,0,40,United-States,<=50K
28,Private,194690,7th-8th,4,Separated,Other-service,Own-child,Male,0,0,60,Mexico,<=50K
19,Private,168693,HS-grad,9,Never-married,Sales,Own-child,Female,0,0,25,United-States,<=50K
20,?,200967,Some-college,10,Never-married,?,Own-child,Female,0,0,12,United-States,<=50K
60,Self-emp-not-inc,73091,HS-grad,9,Separated,Other-service,Not-in-family,Male,0,1876,50,United-States,<=50K
57,Self-emp-inc,220789,HS-grad,9,Married-civ-spouse,Sales,Husband,Male,0,0,45,United-States,>50K
28,Private,55191,Assoc-acdm,12,Never-married,Handlers-cleaners,Not-in-family,Male,0,0,45,United-States,<=50K
46,Private,201595,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Male,0,0,70,United-States,<=50K
26,Private,132661,HS-grad,9,Married-civ-spouse,Exec-managerial,Wife,Female,5013,0,40,United-States,<=50K
23,Private,31606,HS-grad,9,Never-married,Adm-clerical,Unmarried,Female,0,0,40,United-States,<=50K
29,Private,383402,Some-college,10,Divorced,Other-service,Not-in-family,Female,0,0,35,United-States,<=50K
26,Private,183224,Some-college,10,Never-married,Adm-clerical,Own-child,Female,0,0,35,United-States,<=50K
24,Private,137591,Some-college,10,Never-married,Sales,Own-child,Male,0,0,10,Greece,<=50K
32,Private,193285,HS-grad,9,Never-married,Craft-repair,Own-child,Male,0,0,40,United-States,<=50K
75,?,260543,10th,6,Widowed,?,Other-relative,Female,0,0,1,China,<=50K
48,Private,148995,Masters,14,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,40,United-States,>50K
27,Self-emp-not-inc,207948,Some-college,10,Never-married,Other-service,Not-in-family,Male,0,0,40,United-States,<=50K
55,?,316027,7th-8th,4,Married-civ-spouse,?,Husband,Male,0,0,40,?,<=50K
39,Self-emp-not-inc,597843,Masters,14,Never-married,Prof-specialty,Not-in-family,Female,0,0,50,Columbia,<=50K
28,Private,132191,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Male,0,0,45,United-States,>50K
28,?,168524,Assoc-voc,11,Married-civ-spouse,?,Own-child,Female,0,0,40,United-States,<=50K
29,Local-gov,190525,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Male,0,1848,60,Germany,>50K
59,Local-gov,171328,10th,6,Widowed,Other-service,Unmarried,Female,0,0,30,United-States,<=50K
39,Private,180667,HS-grad,9,Never-married,Adm-clerical,Not-in-family,Male,0,0,40,United-States,<=50K
28,Private,55360,Some-college,10,Never-married,Craft-repair,Not-in-family,Male,0,0,40,United-States,<=50K
36,Private,252231,Preschool,1,Never-married,Machine-op-inspct,Not-in-family,Male,0,0,40,Puerto-Rico,<=50K
52,Self-emp-not-inc,165278,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,40,United-States,<=50K
41,Private,207685,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Male,0,0,45,?,<=50K
43,Local-gov,269733,HS-grad,9,Separated,Other-service,Not-in-family,Male,0,0,40,United-States,<=50K
55,Private,116878,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,Male,15024,0,30,United-States,>50K
45,Private,276087,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,24,United-States,>50K
20,Local-gov,163965,HS-grad,9,Never-married,Other-service,Unmarried,Female,0,0,40,United-States,<=50K
23,Private,217961,Some-college,10,Married-civ-spouse,Other-service,Husband,Male,0,0,40,United-States,<=50K
62,Local-gov,114045,HS-grad,9,Divorced,Other-service,Not-in-family,Female,0,0,35,United-States,<=50K
27,Private,189775,HS-grad,9,Never-married,Adm-clerical,Not-in-family,Female,0,0,40,United-States,<=50K
37,Private,454915,10th,6,Divorced,Craft-repair,Not-in-family,Male,0,0,40,United-States,<=50K
58,Self-emp-not-inc,31732,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,50,United-States,<=50K
20,Private,138352,HS-grad,9,Never-married,Other-service,Other-relative,Male,0,0,30,United-States,<=50K
26,Self-emp-inc,242651,Some-college,10,Never-married,Sales,Not-in-family,Male,0,0,48,United-States,<=50K
39,Private,154641,Assoc-voc,11,Married-civ-spouse,Adm-clerical,Husband,Male,0,0,40,United-States,<=50K
24,Private,36058,Bachelors,13,Never-married,Sales,Not-in-family,Male,0,0,50,United-States,<=50K
54,Self-emp-not-inc,261207,7th-8th,4,Divorced,Transport-moving,Not-in-family,Male,0,0,45,Cuba,<=50K
55,State-gov,294395,Assoc-voc,11,Widowed,Prof-specialty,Unmarried,Female,6849,0,40,United-States,<=50K
45,Private,102147,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,United-States,<=50K
43,Private,178976,HS-grad,9,Never-married,Adm-clerical,Unmarried,Female,0,0,40,United-States,<=50K
26,Private,173593,Masters,14,Married-civ-spouse,Machine-op-inspct,Husband,Male,0,0,20,Canada,<=50K
20,Private,163665,Some-college,10,Never-married,Transport-moving,Own-child,Female,0,0,17,United-States,<=50K
42,Private,200187,Assoc-voc,11,Divorced,Other-service,Unmarried,Female,0,0,32,United-States,<=50K
36,Private,184655,10th,6,Divorced,Transport-moving,Unmarried,Male,0,0,48,United-States,<=50K
24,Private,123983,11th,7,Married-civ-spouse,Transport-moving,Husband,Male,0,0,40,Vietnam,<=50K
40,Private,294708,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Male,0,0,40,United-States,>50K
25,Private,277444,Bachelors,13,Married-civ-spouse,Sales,Husband,Male,0,0,50,United-States,<=50K
22,Private,221745,Some-college,10,Divorced,Machine-op-inspct,Own-child,Female,0,0,40,United-States,<=50K
23,Self-emp-not-inc,121313,HS-grad,9,Never-married,Craft-repair,Own-child,Male,0,0,40,United-States,<=50K
57,Federal-gov,30030,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,United-States,>50K
41,Self-emp-not-inc,38876,Assoc-voc,11,Married-civ-spouse,Farming-fishing,Husband,Male,0,0,60,United-States,<=50K
36,Private,221650,Some-college,10,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,Japan,<=50K
26,Local-gov,167261,Bachelors,13,Never-married,Prof-specialty,Not-in-family,Female,0,0,40,United-States,<=50K
19,Private,106273,Some-college,10,Never-married,Sales,Own-child,Female,0,0,38,United-States,<=50K
28,Private,308995,Some-college,10,Never-married,Adm-clerical,Own-child,Female,0,0,40,Jamaica,<=50K
44,Private,99203,7th-8th,4,Married-civ-spouse,Machine-op-inspct,Husband,Male,0,0,40,United-States,<=50K
24,Private,196332,HS-grad,9,Never-married,Other-service,Own-child,Female,0,0,40,United-States,<=50K
55,?,103654,HS-grad,9,Widowed,?,Not-in-family,Female,0,0,20,United-States,<=50K
26,State-gov,175044,Some-college,10,Never-married,Protective-serv,Own-child,Male,0,0,40,United-States,<=50K
36,Private,350783,HS-grad,9,Never-married,Prof-specialty,Not-in-family,Female,0,0,38,United-States,<=50K
20,?,129240,Some-college,10,Never-married,?,Own-child,Female,0,0,25,United-States,<=50K
52,Private,75839,Some-college,10,Married-civ-spouse,Tech-support,Husband,Male,0,0,40,United-States,<=50K
23,Private,213115,HS-grad,9,Never-married,Adm-clerical,Own-child,Female,0,0,40,United-States,<=50K
50,Private,24013,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,84,United-States,>50K
54,Private,449257,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,Male,0,0,40,United-States,<=50K
29,State-gov,159782,Masters,14,Married-civ-spouse,Prof-specialty,Wife,Female,0,0,45,United-States,>50K
25,Private,149943,HS-grad,9,Never-married,Other-service,Other-relative,Male,4101,0,60,?,<=50K
44,Local-gov,357814,12th,8,Married-civ-spouse,Other-service,Other-relative,Female,0,0,35,Mexico,<=50K
35,Self-emp-not-inc,233533,Bachelors,13,Separated,Craft-repair,Not-in-family,Male,0,0,65,United-States,<=50K
31,Private,150324,Assoc-acdm,12,Never-married,Machine-op-inspct,Unmarried,Male,0,0,40,United-States,<=50K
49,Self-emp-inc,158685,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,Female,0,2377,40,United-States,>50K
59,Federal-gov,200700,Assoc-acdm,12,Married-civ-spouse,Farming-fishing,Husband,Male,0,0,40,United-States,<=50K
40,Self-emp-inc,111483,Bachelors,13,Never-married,Prof-specialty,Own-child,Male,0,0,40,United-States,<=50K
38,Private,171150,Assoc-acdm,12,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,40,United-States,>50K
37,Local-gov,144322,Assoc-voc,11,Never-married,Adm-clerical,Not-in-family,Female,0,0,43,United-States,<=50K
34,Private,737315,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,40,United-States,>50K
22,Private,105043,Some-college,10,Never-married,Adm-clerical,Unmarried,Female,0,0,40,United-States,<=50K
28,Private,378460,Bachelors,13,Never-married,Adm-clerical,Not-in-family,Male,10520,0,60,United-States,>50K
47,Private,217509,HS-grad,9,Widowed,Priv-house-serv,Not-in-family,Female,0,0,45,Thailand,<=50K
56,Private,189975,Some-college,10,Married-civ-spouse,Craft-repair,Husband,Male,0,1902,60,United-States,>50K
36,Private,336367,Assoc-acdm,12,Never-married,Exec-managerial,Unmarried,Male,0,0,50,United-States,<=50K
30,Private,167309,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,Male,0,1902,40,United-States,>50K
56,Private,244605,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,United-States,<=50K
48,Private,245948,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,Female,2174,0,40,United-States,<=50K
40,Private,199900,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Husband,Male,0,1848,55,United-States,>50K
18,Private,298860,11th,7,Never-married,Sales,Own-child,Male,0,0,20,United-States,<=50K
36,Self-emp-not-inc,207202,10th,6,Married-civ-spouse,Farming-fishing,Husband,Male,0,0,60,United-States,<=50K
53,Private,126592,Some-college,10,Married-civ-spouse,Craft-repair,Husband,Male,7688,0,40,United-States,>50K
43,Self-emp-not-inc,240170,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,50,Germany,<=50K
25,Private,303431,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,Female,0,0,40,United-States,<=50K
40,State-gov,188693,Masters,14,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,35,United-States,>50K
33,Private,213002,Bachelors,13,Never-married,Prof-specialty,Not-in-family,Male,0,1408,36,United-States,<=50K
32,Private,212276,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,60,United-States,>50K
49,Private,236913,HS-grad,9,Widowed,Other-service,Not-in-family,Female,0,0,45,United-States,<=50K
80,Private,252466,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,Male,0,0,24,United-States,<=50K
54,Self-emp-not-inc,154785,Bachelors,13,Divorced,Exec-managerial,Not-in-family,Male,0,0,50,United-States,<=50K
31,Private,197252,7th-8th,4,Married-civ-spouse,Other-service,Husband,Male,0,0,40,Mexico,<=50K
27,Private,110931,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,Male,0,0,40,United-States,<=50K
34,Private,80058,Prof-school,15,Never-married,Exec-managerial,Own-child,Male,0,0,50,United-States,<=50K
47,Private,418961,Assoc-voc,11,Divorced,Sales,Unmarried,Female,0,0,25,United-States,<=50K
20,Private,243010,HS-grad,9,Never-married,Machine-op-inspct,Other-relative,Male,0,0,32,United-States,<=50K
64,Self-emp-inc,161325,Assoc-acdm,12,Married-civ-spouse,Sales,Husband,Male,0,1887,50,United-States,>50K
46,Private,318259,Assoc-voc,11,Divorced,Tech-support,Other-relative,Female,0,0,36,United-States,<=50K
42,Private,274913,HS-grad,9,Divorced,Craft-repair,Unmarried,Male,0,0,45,United-States,<=50K
21,Private,209483,Some-college,10,Never-married,Sales,Own-child,Female,0,0,20,United-States,<=50K
78,Self-emp-not-inc,82815,Some-college,10,Married-civ-spouse,Craft-repair,Husband,Male,0,0,3,United-States,>50K
21,Private,285127,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,Female,0,0,40,United-States,<=50K
29,Private,53181,Masters,14,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,55,United-States,>50K
27,Private,275110,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,Male,0,0,80,United-States,>50K
50,Private,153931,HS-grad,9,Divorced,Adm-clerical,Not-in-family,Female,0,0,40,United-States,<=50K
64,Federal-gov,316246,Bachelors,13,Divorced,Adm-clerical,Not-in-family,Female,0,0,40,United-States,<=50K
52,Private,192390,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,Male,0,0,40,United-States,>50K
55,Private,193130,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,Male,0,1887,40,United-States,>50K
19,?,371827,HS-grad,9,Never-married,?,Own-child,Male,0,0,40,Portugal,<=50K
31,Private,103435,Bachelors,13,Married-civ-spouse,Sales,Husband,Male,0,0,50,United-States,>50K
32,Private,192965,HS-grad,9,Separated,Sales,Not-in-family,Female,0,0,45,United-States,<=50K
42,Private,250121,11th,7,Married-civ-spouse,Other-service,Wife,Female,0,0,40,United-States,<=50K
24,Private,107882,HS-grad,9,Never-married,Sales,Not-in-family,Female,0,0,40,United-States,<=50K
28,Private,223751,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,Male,0,0,40,United-States,>50K
45,Self-emp-inc,34091,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,38,United-States,>50K
42,Private,284758,HS-grad,9,Divorced,Exec-managerial,Unmarried,Female,0,0,40,United-States,<=50K
40,Private,53835,Bachelors,13,Married-civ-spouse,Sales,Husband,Male,0,0,50,United-States,>50K
24,Private,172987,Bachelors,13,Married-civ-spouse,Tech-support,Husband,Male,0,0,50,United-States,<=50K
58,?,142158,HS-grad,9,Widowed,?,Not-in-family,Female,0,0,12,United-States,<=50K
59,Private,59469,Masters,14,Married-civ-spouse,Tech-support,Husband,Male,0,0,40,Iran,<=50K
20,Private,64292,Some-college,10,Never-married,Sales,Not-in-family,Female,0,0,50,United-States,<=50K
