age,workclass,fnlwgt,education,education_num,marital_status,occupation,relationship,sex,capital_gain,capital_loss,hours_per_week,native_country,income
52,Private,155983,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,40,United-States,>50K
38,Private,65466,Bachelors,13,Never-married,Adm-clerical,Not-in-family,Female,0,0,50,United-States,<=50K
22,Private,245524,12th,8,Never-married,Other-service,Not-in-family,Male,0,0,35,United-States,<=50K
19,Self-emp-not-inc,100999,11th,7,Never-married,Adm-clerical,Own-child,Female,0,0,30,United-States,<=50K
64,Private,260082,12th,8,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,Columbia,<=50K
40,Private,183404,Some-college,10,Separated,Other-service,Unmarried,Female,0,0,8,United-States,<=50K
46,Private,29696,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,40,United-States,>50K
44,Private,199191,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,Female,0,0,30,United-States,<=50K
19,Self-emp-not-inc,30800,10th,6,Married-spouse-absent,Adm-clerical,Unmarried,Female,0,0,40,United-States,<=50K
68,Private,186943,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Male,0,0,8,United-States,<=50K
52,Private,159755,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Male,0,1887,40,United-States,>50K
36,Local-gov,285865,Bachelors,13,Never-married,Adm-clerical,Not-in-family,Female,0,0,40,United-States,<=50K
18,Private,126071,HS-grad,9,Never-married,Craft-repair,Own-child,Male,0,0,40,United-States,<=50K
30,Private,190823,Some-college,10,Never-married,Other-service,Own-child,Female,0,0,40,United-States,<=50K
30,Private,113364,Bachelors,13,Never-married,Sales,Own-child,Male,0,0,18,United-States,<=50K
27,Private,89813,HS-grad,9,Never-married,Handlers-cleaners,Own-child,Female,0,0,40,United-States,<=50K
29,Self-emp-not-inc,142519,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,Male,0,0,40,United-States,<=50K
32,Private,180871,Assoc-voc,11,Divorced,Sales,Not-in-family,Male,0,0,50,United-States,>50K
32,Private,286689,Assoc-acdm,12,Married-civ-spouse,Tech-support,Husband,Male,0,0,42,United-States,>50K
18,?,78567,Some-college,10,Never-married,?,Own-child,Male,0,0,30,United-States,<=50K
35,Private,91839,Bachelors,13,Married-civ-spouse,Other-service,Husband,Male,7688,0,20,United-States,>50K
20,?,34862,Some-college,10,Never-married,?,Own-child,Male,0,0,72,United-States,<=50K
26,Local-gov,273399,Some-college,10,Never-married,Protective-serv,Not-in-family,Male,0,0,40,Peru,<=50K
39,Private,179668,Bachelors,13,Married-civ-spouse,Tech-support,Husband,Male,15024,0,40,United-States,>50K
61,?,226989,HS-grad,9,Divorced,?,Not-in-family,Male,4865,0,40,United-States,<=50K
55,Local-gov,99131,HS-grad,9,Married-civ-spouse,Prof-specialty,Other-relative,Female,0,2246,40,United-States,>50K
21,Private,277408,Some-college,10,Never-married,Other-service,Unmarried,Female,0,0,35,United-States,<=50K
29,State-gov,356089,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Male,7688,0,40,United-States,>50K
17,Private,182158,10th,6,Never-married,Priv-house-serv,Own-child,Male,0,0,30,United-States,<=50K
55,Private,199067,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,United-States,>50K
76,Local-gov,259612,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,Male,0,0,15,United-States,<=50K
27,Private,169662,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,42,United-States,>50K
21,Private,155818,HS-grad,9,Never-married,Other-service,Own-child,Female,0,0,20,United-States,<=50K
48,Private,245948,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,Female,2174,0,40,United-States,<=50K
42,Private,179557,Some-college,10,Divorced,Tech-support,Not-in-family,Female,0,0,40,United-States,<=50K
19,Private,293928,HS-grad,9,Never-married,Adm-clerical,Own-child,Female,0,0,20,United-States,<=50K
36,State-gov,37931,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,Male,0,0,48,United-States,>50K
43,Private,45156,Some-college,10,Married-civ-spouse,Transport-moving,Husband,Male,0,0,60,United-States,<=50K
35,Private,169104,Some-college,10,Married-spouse-absent,Craft-repair,Not-in-family,Male,0,0,40,United-States,<=50K
51,Private,147954,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,Female,3411,0,38,United-States,<=50K
27,Private,152231,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,Male,0,0,45,United-States,<=50K
52,Self-emp-inc,561489,Masters,14,Divorced,Exec-managerial,Not-in-family,Female,0,0,50,United-States,<=50K
44,Private,128676,Some-college,10,Never-married,Adm-clerical,Not-in-family,Female,0,0,40,United-States,<=50K
48,Private,156926,Bachelors,13,Divorced,Adm-clerical,Not-in-family,Male,0,0,40,United-States,<=50K
40,Private,329924,HS-grad,9,Separated,Handlers-cleaners,Not-in-family,Male,0,0,30,United-States,<=50K
21,Private,363192,Assoc-voc,11,Never-married,Other-service,Own-child,Female,0,0,40,United-States,<=50K
23,Private,184255,HS-grad,9,Married-civ-spouse,Sales,Wife,Female,0,0,40,United-States,<=50K
22,Private,167787,HS-grad,9,Never-married,Other-service,Not-in-family,Female,0,0,40,United-States,<=50K
48,Private,36503,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,40,United-States,>50K
29,Local-gov,188278,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,40,United-States,<=50K
27,Private,50132,Some-college,10,Divorced,Sales,Not-in-family,Male,0,0,50,United-States,<=50K
36,Private,305352,10th,6,Divorced,Craft-repair,Other-relative,Male,0,0,40,United-States,<=50K
52,Private,158993,HS-grad,9,Divorced,Other-service,Other-relative,Female,0,0,38,United-States,<=50K
22,Private,335453,HS-grad,9,Never-married,Adm-clerical,Not-in-family,Female,0,0,60,United-States,<=50K
39,Private,190728,HS-grad,9,Never-married,Adm-clerical,Not-in-family,Female,0,0,40,United-States,<=50K
53,Self-emp-not-inc,152810,10th,6,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,United-States,<=50K
30,Private,97521,Bachelors,13,Married-civ-spouse,Sales,Husband,Male,0,0,50,United-States,>50K
18,Never-worked,153663,Some-college,10,Never-married,?,Own-child,Male,0,0,4,United-States,<=50K
34,Private,57426,Bachelors,13,Never-married,Sales,Not-in-family,Male,0,0,45,United-States,<=50K
47,Private,374580,HS-grad,9,Separated,Sales,Not-in-family,Female,0,0,52,United-States,<=50K
27,Self-emp-not-inc,151402,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,Male,0,1573,70,United-States,<=50K
77,Private,253642,7th-8th,4,Married-civ-spouse,Machine-op-inspct,Husband,Male,0,0,30,United-States,<=50K
28,Private,115677,Assoc-acdm,12,Never-married,Adm-clerical,Own-child,Male,0,0,32,United-States,<=50K
39,Private,248011,Assoc-voc,11,Married-civ-spouse,Machine-op-inspct,Husband,Male,5178,0,40,United-States,>50K
31,Private,94235,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,Male,0,0,46,United-States,<=50K
56,Private,124137,HS-grad,9,Divorced,Adm-clerical,Not-in-family,Male,0,0,41,United-States,<=50K
72,?,173427,HS-grad,9,Married-civ-spouse,?,Husband,Male,0,0,40,Cuba,<=50K
40,Self-emp-inc,218558,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,45,United-States,>50K
33,Private,419895,5th-6th,3,Divorced,Handlers-cleaners,Unmarried,Male,0,0,40,Mexico,<=50K
63,Private,180911,11th,7,Married-civ-spouse,Protective-serv,Husband,Male,4386,0,37,United-States,>50K
70,?,28471,9th,5,Widowed,?,Unmarried,Female,0,0,25,United-States,<=50K
28,Private,232945,HS-grad,9,Separated,Handlers-cleaners,Not-in-family,Male,0,0,30,United-States,<=50K
49,Private,245305,10th,6,Married-civ-spouse,Transport-moving,Husband,Male,0,0,42,United-States,>50K
25,Private,71351,1st-4th,2,Never-married,Other-service,Other-relative,Male,0,0,25,El-Salvador,<=50K
23,Private,314894,HS-grad,9,Never-married,Exec-managerial,Own-child,Female,0,0,45,United-States,<=50K
17,Private,82041,11th,7,Never-married,Handlers-cleaners,Own-child,Male,0,0,40,Canada,<=50K
49,Self-emp-inc,201080,Some-college,10,Divorced,Craft-repair,Not-in-family,Male,0,0,55,United-States,<=50K
55,Local-gov,223716,Some-college,10,Divorced,Exec-managerial,Not-in-family,Female,0,0,40,United-States,<=50K
36,Private,232874,Bachelors,13,Married-civ-spouse,Tech-support,Husband,Male,0,0,40,United-States,<=50K
36,Private,162302,Some-college,10,Never-married,Adm-clerical,Not-in-family,Female,0,0,35,United-States,<=50K
40,Private,170019,HS-grad,9,Never-married,Other-service,Not-in-family,Male,0,0,40,?,<=50K
33,Private,206051,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,United-States,<=50K
38,Self-emp-not-inc,133299,Assoc-acdm,12,Married-civ-spouse,Transport-moving,Husband,Male,0,0,40,United-States,<=50K
18,Private,25837,11th,7,Never-married,Prof-specialty,Own-child,Male,0,0,15,United-States,<=50K
47,Private,185385,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,Male,5013,0,24,United-States,<=50K
30,Self-emp-inc,204470,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,36,United-States,>50K
31,Private,234387,HS-grad,9,Divorced,Exec-managerial,Unmarried,Female,0,0,40,United-States,<=50K
40,Self-emp-not-inc,284706,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,Male,0,1977,60,United-States,>50K
21,Private,57211,HS-grad,9,Never-married,Craft-repair,Own-child,Male,0,0,40,United-States,<=50K
50,Private,211116,10th,6,Married-civ-spouse,Other-service,Husband,Male,0,0,40,United-States,<=50K
65,Self-emp-not-inc,223580,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,Male,6514,0,40,United-States,>50K
38,Self-emp-not-inc,114835,Bachelors,13,Married-civ-spouse,Sales,Wife,Female,0,0,60,United-States,>50K
41,Private,78410,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,Female,0,0,40,United-States,>50K
35,Self-emp-not-inc,166416,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,Male,0,0,99,United-States,<=50K
60,?,141580,HS-grad,9,Married-civ-spouse,?,Husband,Male,0,0,50,United-States,>50K
33,Private,48010,Some-college,10,Divorced,Exec-managerial,Unmarried,Female,0,0,40,United-States,<=50K
43,Self-emp-inc,33729,Bachelors,13,Married-civ-spouse,Sales,Husband,Male,0,0,45,United-States,>50K
34,Private,100669,Bachelors,13,Married-civ-spouse,Transport-moving,Husband,Male,0,0,40,United-States,>50K
40,Self-emp-not-inc,33658,HS-grad,9,Divorced,Craft-repair,Not-in-family,Male,0,0,40,United-States,<=50K
56,Private,142182,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,Male,0,0,45,United-States,>50K
31,Private,196227,HS-grad,9,Separated,Other-service,Not-in-family,Female,0,0,40,United-States,<=50K
38,Self-emp-inc,257250,HS-grad,9,Never-married,Farming-fishing,Not-in-family,Male,0,0,50,United-States,<=50K
54,Private,50385,Bachelors,13,Divorced,Exec-managerial,Not-in-family,Female,0,0,45,United-States,>50K
17,Private,108273,10th,6,Never-married,Sales,Own-child,Female,0,0,12,United-States,<=50K
30,Private,432565,Assoc-voc,11,Married-civ-spouse,Tech-support,Other-relative,Female,0,0,40,Canada,>50K
20,Private,204226,11th,7,Never-married,Other-service,Own-child,Female,0,0,40,United-States,<=50K
48,Private,39530,HS-grad,9,Divorced,Adm-clerical,Not-in-family,Female,0,0,40,United-States,<=50K
24,Local-gov,176178,Assoc-acdm,12,Never-married,Prof-specialty,Own-child,Female,0,0,2,United-States,<=50K
42,Private,119359,Prof-school,15,Married-civ-spouse,Sales,Wife,Female,15024,0,40,South,>50K
36,State-gov,437890,HS-grad,9,Never-married,Exec-managerial,Unmarried,Male,0,0,90,United-States,<=50K
31,Private,27494,Some-college,10,Married-civ-spouse,Sales,Husband,Male,0,0,50,Taiwan,<=50K
57,Local-gov,190747,9th,5,Married-civ-spouse,Other-service,Husband,Male,0,0,40,United-States,<=50K
64,Self-emp-inc,59145,Doctorate,16,Married-civ-spouse,Exec-managerial,Husband,Male,0,1902,60,United-States,>50K
54,Private,294991,10th,6,Married-civ-spouse,Handlers-cleaners,Husband,Male,0,0,40,United-States,<=50K
48,Private,123075,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,45,United-States,>50K
57,Local-gov,213975,HS-grad,9,Widowed,Other-service,Unmarried,Female,0,0,30,United-States,<=50K
18,Private,92864,12th,8,Never-married,Other-service,Own-child,Female,0,0,20,United-States,<=50K
21,Private,182614,Some-college,10,Never-married,Sales,Other-relative,Female,0,0,40,Poland,<=50K
59,State-gov,261584,Bachelors,13,Never-married,Exec-managerial,Not-in-family,Female,0,0,40,Outlying-US(Guam-USVI-etc),<=50K
57,Private,99364,9th,5,Married-civ-spouse,Machine-op-inspct,Husband,Male,0,0,40,Puerto-Rico,<=50K
22,Private,177125,Some-college,10,Never-married,Adm-clerical,Not-in-family,Male,0,0,50,United-States,<=50K
42,Private,183205,HS-grad,9,Divorced,Exec-managerial,Unmarried,Female,0,0,45,United-States,<=50K
49,Private,104542,HS-grad,9,Divorced,Adm-clerical,Not-in-family,Female,0,0,40,United-States,<=50K
36,Private,272950,Some-college,10,Never-married,Sales,Not-in-family,Male,0,0,50,United-States,<=50K
32,Private,42485,HS-grad,9,Divorced,Craft-repair,Unmarried,Male,0,0,40,United-States,<=50K
40,Local-gov,243580,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,48,United-States,<=50K
43,Private,221172,Bachelors,13,Married-civ-spouse,Tech-support,Husband,Male,0,0,24,United-States,>50K
21,Private,188535,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,Male,0,0,44,United-States,<=50K
58,Private,349910,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,Male,7688,0,40,United-States,>50K
22,Local-gov,39236,Some-college,10,Never-married,Prof-specialty,Own-child,Female,594,0,25,United-States,<=50K
21,Private,119474,HS-grad,9,Never-married,Other-service,Other-relative,Female,0,0,40,United-States,<=50K
56,Private,398067,HS-grad,9,Widowed,Adm-clerical,Not-in-family,Female,0,0,40,United-States,<=50K
35,Private,84787,Bachelors,13,Married-civ-spouse,Other-service,Husband,Male,0,0,40,United-States,<=50K
28,Self-emp-inc,153291,HS-grad,9,Never-married,Adm-clerical,Own-child,Female,0,0,35,United-States,<=50K
42,Self-emp-not-inc,177937,Bachelors,13,Married-spouse-absent,Exec-managerial,Not-in-family,Male,0,0,45,Poland,<=50K
22,Private,188544,Assoc-voc,11,Never-married,Adm-clerical,Own-child,Female,0,0,30,United-States,<=50K
44,Private,279183,Some-college,10,Married-civ-spouse,Other-service,Own-child,Female,0,0,40,United-States,>50K
27,Local-gov,151626,HS-grad,9,Never-married,Prof-specialty,Own-child,Female,0,0,40,United-States,<=50K
22,Private,242912,HS-grad,9,Never-married,Other-service,Unmarried,Female,0,0,35,United-States,<=50K
34,Private,45522,HS-grad,9,Never-married,Other-service,Not-in-family,Male,0,0,40,United-States,<=50K
19,Private,28145,HS-grad,9,Never-married,Other-service,Own-child,Female,0,0,52,United-States,<=50K
29,Private,144784,HS-grad,9,Never-married,Other-service,Not-in-family,Female,0,0,40,United-States,<=50K
37,Private,193855,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Male,0,1902,50,United-States,<=50K
19,Private,184121,HS-grad,9,Never-married,Other-service,Own-child,Male,0,0,20,United-States,<=50K
66,State-gov,102640,HS-grad,9,Widowed,Prof-specialty,Unmarried,Female,0,0,35,United-States,<=50K
42,Self-emp-not-inc,177307,Prof-school,15,Married-civ-spouse,Farming-fishing,Husband,Male,0,0,65,United-States,>50K
22,?,22966,Some-college,10,Married-civ-spouse,?,Husband,Male,0,0,6,United-States,<=50K
29,Private,108594,HS-grad,9,Never-married,Craft-repair,Own-child,Male,0,0,40,United-States,<=50K
52,Private,154342,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Male,0,0,48,United-States,>50K
63,Private,254907,Assoc-voc,11,Divorced,Other-service,Not-in-family,Female,0,0,20,United-States,<=50K
46,Private,26781,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,United-States,<=50K
31,Private,198953,Some-college,10,Separated,Adm-clerical,Unmarried,Female,0,0,38,United-States,<=50K
43,Local-gov,144778,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,40,?,<=50K
29,State-gov,243875,Assoc-voc,11,Divorced,Adm-clerical,Own-child,Male,0,0,40,United-States,<=50K
29,Local-gov,30069,HS-grad,9,Married-civ-spouse,Other-service,Wife,Female,2635,0,40,United-States,<=50K
34,Private,183778,HS-grad,9,Divorced,Transport-moving,Not-in-family,Male,0,0,40,United-States,<=50K
44,Federal-gov,218062,Some-college,10,Divorced,Adm-clerical,Unmarried,Female,0,0,40,United-States,<=50K
41,Private,220694,Bachelors,13,Divorced,Other-service,Not-in-family,Male,0,0,37,United-States,<=50K
21,State-gov,299153,Some-college,10,Never-married,Adm-clerical,Own-child,Female,0,0,15,United-States,<=50K
33,Private,155343,HS-grad,9,Never-married,Machine-op-inspct,Unmarried,Male,0,0,40,United-States,<=50K
38,Private,190895,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Male,7298,0,50,United-States,>50K
44,Private,239876,Bachelors,13,Divorced,Prof-specialty,Unmarried,Male,0,0,40,United-States,<=50K
42,Private,344624,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Male,0,1902,50,United-States,>50K
19,?,211553,Some-college,10,Never-married,?,Own-child,Female,0,0,35,United-States,<=50K
53,Local-gov,200190,Masters,14,Married-civ-spouse,Prof-specialty,Husband,Male,0,1977,55,United-States,>50K
43,Local-gov,598995,Bachelors,13,Divorced,Prof-specialty,Unmarried,Female,0,0,42,United-States,<=50K
23,Private,319842,Some-college,10,Never-married,Handlers-cleaners,Own-child,Male,0,0,25,United-States,<=50K
19,Private,240686,11th,7,Never-married,Sales,Own-child,Female,0,0,25,United-States,<=50K
28,Private,233275,Bachelors,13,Never-married,Prof-specialty,Not-in-family,Male,0,0,45,United-States,<=50K
56,Local-gov,435836,Masters,14,Divorced,Prof-specialty,Not-in-family,Female,0,0,40,United-States,<=50K
55,Private,177484,11th,7,Married-civ-spouse,Other-service,Husband,Male,0,1672,40,United-States,<=50K
22,Private,161532,Some-college,10,Never-married,Handlers-cleaners,Own-child,Male,0,0,35,United-States,<=50K
21,Private,206681,Some-college,10,Never-married,Sales,Own-child,Female,0,0,15,United-States,<=50K
54,Federal-gov,128378,Bachelors,13,Divorced,Exec-managerial,Not-in-family,Male,0,0,40,United-States,<=50K
40,Private,198096,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,Male,0,0,40,United-States,>50K
33,Private,123920,Some-college,10,Never-married,Exec-managerial,Not-in-family,Female,0,0,40,United-States,<=50K
49,State-gov,154493,HS-grad,9,Divorced,Exec-managerial,Unmarried,Female,0,0,44,United-States,<=50K
20,Private,125010,HS-grad,9,Never-married,Other-service,Own-child,Female,0,0,30,United-States,<=50K
38,Private,220237,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,?,>50K
37,Private,174844,Some-college,10,Married-civ-spouse,Other-service,Husband,Male,0,0,17,United-States,<=50K
33,Private,181372,Masters,14,Married-civ-spouse,Exec-managerial,Wife,Female,0,0,50,United-States,>50K
20,State-gov,30796,Some-college,10,Never-married,Adm-clerical,Own-child,Female,0,0,10,United-States,<=50K
66,?,213477,7th-8th,4,Divorced,?,Not-in-family,Male,0,0,10,United-States,<=50K
46,Private,184169,Masters,14,Married-civ-spouse,Prof-specialty,Wife,Female,7688,0,35,United-States,>50K
56,Private,314149,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,50,United-States,>50K
38,Private,116358,Some-college,10,Married-civ-spouse,Other-service,Husband,Male,0,0,40,Philippines,<=50K
72,?,117017,HS-grad,9,Married-civ-spouse,?,Husband,Male,0,0,8,United-States,<=50K
41,Private,193882,Bachelors,13,Married-civ-spouse,Farming-fishing,Husband,Male,0,0,40,United-States,<=50K
47,Private,120781,Masters,14,Married-civ-spouse,Exec-managerial,Husband,Male,15024,0,40,?,>50K
21,Private,161210,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,Male,0,0,50,United-States,<=50K
27,State-gov,23740,HS-grad,9,Never-married,Transport-moving,Not-in-family,Male,0,0,38,United-States,>50K
27,Private,161155,10th,6,Never-married,Other-service,Not-in-family,Male,0,0,40,United-States,<=50K
55,Private,189933,10th,6,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,United-States,<=50K
46,Private,328216,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,United-States,>50K
33,Private,72338,Prof-school,15,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,65,Japan,>50K
39,Private,207824,HS-grad,9,Never-married,Handlers-cleaners,Own-child,Male,0,0,60,United-States,<=50K
61,?,63526,12th,8,Never-married,?,Not-in-family,Male,0,0,52,United-States,<=50K
22,State-gov,121471,Bachelors,13,Never-married,Prof-specialty,Not-in-family,Female,0,0,40,United-States,<=50K
55,Private,32365,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,45,United-States,>50K
40,Private,177027,Bachelors,13,Married-civ-spouse,Other-service,Wife,Female,7688,0,52,Japan,>50K
52,Private,260938,Masters,14,Married-civ-spouse,Sales,Husband,Male,0,0,40,United-States,<=50K
22,Private,24896,HS-grad,9,Divorced,Tech-support,Unmarried,Female,0,0,30,Germany,<=50K
36,Federal-gov,192150,HS-grad,9,Divorced,Adm-clerical,Unmarried,Female,0,0,40,United-States,<=50K
59,Private,170148,Some-college,10,Divorced,Other-service,Unmarried,Female,0,0,32,United-States,<=50K
24,Private,191948,HS-grad,9,Divorced,Sales,Unmarried,Female,0,0,30,United-States,<=50K
49,Self-emp-inc,158685,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,Female,0,2377,40,United-States,>50K
25,?,219987,Assoc-acdm,12,Married-civ-spouse,?,Husband,Male,0,0,13,United-States,<=50K
90,Self-emp-not-inc,282095,Some-college,10,Married-civ-spouse,Farming-fishing,Husband,Male,0,0,40,United-States,<=50K
34,Private,114639,Some-college,10,Never-married,Handlers-cleaners,Other-relative,Male,0,0,20,United-States,<=50K
35,Private,179579,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Male,0,0,40,United-States,<=50K
40,Self-emp-inc,142444,Bachelors,13,Never-married,Prof-specialty,Not-in-family,Female,0,0,45,United-States,<=50K
48,Private,207848,10th,6,Married-civ-spouse,Adm-clerical,Wife,Female,0,0,40,United-States,<=50K
45,Private,178922,HS-grad,9,Never-married,Sales,Not-in-family,Female,0,0,20,United-States,<=50K
47,Local-gov,134671,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,40,United-States,<=50K
32,Private,176185,Some-college,10,Divorced,Exec-managerial,Other-relative,Male,0,0,60,United-States,<=50K
36,Private,136629,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,Male,0,0,40,United-States,>50K
40,Private,99604,Masters,14,Married-civ-spouse,Prof-specialty,Wife,Female,15024,0,24,United-States,>50K
50,Local-gov,425804,Bachelors,13,Divorced,Exec-managerial,Not-in-family,Female,0,0,40,United-States,>50K
19,Private,283945,Some-college,10,Never-married,Adm-clerical,Own-child,Male,0,0,25,United-States,<=50K
43,Federal-gov,195897,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,Male,7298,0,40,United-States,>50K
38,Private,154669,HS-grad,9,Separated,Sales,Not-in-family,Male,0,0,60,United-States,<=50K
46,Private,251786,1st-4th,2,Separated,Other-service,Not-in-family,Female,0,0,40,Mexico,<=50K
40,Private,220460,HS-grad,9,Never-married,Craft-repair,Not-in-family,Male,0,0,40,Canada,<=50K
35,?,333305,Some-college,10,Married-civ-spouse,?,Own-child,Female,0,0,40,United-States,<=50K
43,Private,211128,Masters,14,Divorced,Exec-managerial,Not-in-family,Female,0,0,50,United-States,>50K
54,Private,174865,9th,5,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,45,United-States,>50K
28,Private,96020,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,Female,0,0,50,United-States,>50K
58,Private,200040,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,United-States,<=50K
47,Private,296066,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,40,United-States,<=50K
45,Private,118291,Some-college,10,Never-married,Craft-repair,Not-in-family,Female,0,0,80,United-States,<=50K
68,?,286869,7th-8th,4,Widowed,?,Not-in-family,Female,0,1668,40,?,<=50K
58,State-gov,200316,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,United-States,<=50K
29,Private,112031,HS-grad,9,Divorced,Craft-repair,Not-in-family,Female,0,0,50,United-States,<=50K
23,State-gov,110128,Some-college,10,Never-married,Other-service,Own-child,Male,0,0,40,United-States,<=50K
53,Self-emp-inc,220786,Some-college,10,Widowed,Sales,Not-in-family,Female,0,0,60,United-States,<=50K
31,Local-gov,209103,Some-college,10,Married-civ-spouse,Protective-serv,Husband,Male,3464,0,45,United-States,<=50K
23,Private,334357,HS-grad,9,Never-married,Adm-clerical,Own-child,Female,0,0,40,United-States,<=50K
51,Private,221532,Bachelors,13,Divorced,Exec-managerial,Unmarried,Male,0,0,40,United-States,>50K
38,Private,108140,Bachelors,13,Divorced,Tech-support,Other-relative,Male,0,0,40,United-States,<=50K
66,?,160995,10th,6,Divorced,?,Not-in-family,Female,1086,0,20,United-States,<=50K
32,Private,195891,Bachelors,13,Never-married,Adm-clerical,Not-in-family,Male,0,0,55,United-States,<=50K
47,Self-emp-not-inc,182752,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,Female,0,0,35,Iran,<=50K
40,Federal-gov,189610,HS-grad,9,Divorced,Adm-clerical,Not-in-family,Female,0,0,52,United-States,<=50K
60,Private,27886,7th-8th,4,Divorced,Other-service,Not-in-family,Male,0,0,40,United-States,<=50K
38,Private,98360,Masters,14,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,40,United-States,>50K
22,Private,141003,Assoc-voc,11,Never-married,Other-service,Own-child,Male,0,0,30,United-States,<=50K
44,Private,121012,9th,5,Divorced,Craft-repair,Not-in-family,Male,0,0,40,United-States,<=50K
26,Private,152436,HS-grad,9,Divorced,Adm-clerical,Not-in-family,Female,0,0,50,United-States,<=50K
51,Private,142717,Doctorate,16,Divorced,Craft-repair,Not-in-family,Female,4787,0,60,United-States,>50K
74,Private,99183,Some-college,10,Divorced,Adm-clerical,Not-in-family,Female,0,0,9,United-States,<=50K
57,?,208311,Bachelors,13,Married-civ-spouse,?,Husband,Male,0,0,80,United-States,>50K
54,Self-emp-inc,223752,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Male,7688,0,40,?,>50K
31,Private,48588,Some-college,10,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,United-States,<=50K
25,Private,200408,Assoc-acdm,12,Never-married,Craft-repair,Own-child,Male,0,0,40,United-States,<=50K
20,Private,289944,Some-college,10,Never-married,Prof-specialty,Not-in-family,Female,0,0,20,United-States,<=50K
60,Self-emp-not-inc,146674,HS-grad,9,Divorced,Craft-repair,Not-in-family,Male,0,0,50,?,<=50K
50,Private,169646,Bachelors,13,Separated,Prof-specialty,Unmarried,Female,0,0,40,Philippines,<=50K
27,Self-emp-inc,153546,Assoc-voc,11,Married-civ-spouse,Other-service,Wife,Female,0,0,36,United-States,>50K
